,text,toxicity
9847,did you ever for one bloody second in your life want anything morethan this,0.1069914251565933
9848,well search for them and destroy them,0.9988481998443604
9849,no not yet but from where im standing it looks pretty damn serious,0.0107572171837091
9850,then i fired my service weapon once striking the suspect in the chest,0.0776561573147773
9851,im really digging your sexy pirate look,0.0006020361906848
9852,the bringer of terror,0.0107108112424612
9854,she and i didnt set eyes one upon the other until the night i stuck a carbonsteel sabatier chefs knife between her ribs,0.0026969572063535
9855,you havent come here to tell me i have lice or that im not too smart,0.018313406035304
9856,what i thought if i shot the heart that,0.8838082551956177
9857,plus you cant force a crazy jerkoff story,0.9964550733566284
9858,just fire up the chopper and fly away like you people,0.0068456484004855
9859,cause youre gonna rat on two of his friends,0.0430277436971664
9860,not that its uh anyones business i recently reconnected with my husband over labor day and it seems the lord may have a plan for us that doesnt include that stripper slut he ran away with,0.9860076308250428
9861,if a woman wont return your calls get drunk get arrested then lie through your teeth,0.9418644309043884
9862,jack brought the phaser back around at picard because he didnt want beverly out of commission when he took down that murdering slime picard,0.8931266665458679
9863,oh horrible seven feet tall razor sharp teeth,0.017392786219716
9864,we dont have knees you mother,0.0086409775540232
9865,no so i asked you to stop putting yourself in danger and you told me to piss off,0.9290258288383484
9866,stop trying to hit meand hit me,0.0457007735967636
9867,i really gave you shit and i wish i hadnt,0.9990885257720948
9868,im so stupid for thinking i could actually write a real song,0.997633934020996
9869,kid what the hell do you think youre doin,0.9867151379585266
9870,do you want him to chop me up and feed me to the poor,0.2484240084886551
9872,if time runs out on us and all were left with is info then were screwed,0.9682859778404236
9873,and thats why i need my bro there and i need him to look a lot less like the jolly green weiner,0.004418141208589
9874,man you got balls reginald said,0.9985458850860596
9875,my mind was playing tricks too,0.0002649732632562
9876,you should have chosen to accept your failure your disgrace,0.9884805679321288
9877,baldrick you lie down in the mud and be the nun,0.0391579940915107
9878,no brains either,0.9926080703735352
9879,maggie oh shit i totally forgot dinner,0.9952986836433412
9880,banana  his teeth are gonna rot out of his head,0.977051317691803
9881,never let any chinese,0.9647566080093384
9882,he needs to be locked upl,0.0767052620649337
9883,what you talkin bout child slave,0.0338666178286075
9884,luckily there are no tigers on shore waiting for him or he wouldnt know what the fuck to do,0.9936275482177734
9885,ill shoot you right now,0.9989985823631288
9886,damn you was thirsty,0.998323619365692
9887,how extravagant you are throwing away women,0.1173473224043846
9888,im hot and im fuckin bored,0.9054338932037354
9889,thats ridiculous,0.9970679879188538
9890,you my grandson get me an overdose,0.9676437377929688
9891,in the corridors of e13s terrorists wandered like decapitated chickens,0.9558952450752258
9892,mostly divorced corals probably with a bunch of kids and theyre just looking for any old crustacean,0.0036964865867048
9893,he did his fuckin time like a man,0.9576096534729004
9894,shannon was sucking face with her dad,0.9929492473602296
9895,you mean killed,0.0110887959599494
9896,i dont want your sorries i wanted my friggin wardrobe,0.9563430547714232
9897,what the hell are you doing,0.9792461395263672
9898,thanks colonel for taking the shot,0.0099886050447821
9899,nobody wants to get stabbed in the shoulder with a pair of scissors,0.9813501834869384
9900,what weve got here in boulder right now is mass confusion everyone bopping along and doing his own thing    and weve got to do something about what my students would have called getting our shit together,0.978959858417511
9901,damn im pretty,0.9964976906776428
9902,ohh please dont be rats,0.9732999205589294
9903,hes not much of a man in black  lnside sire,0.9610366225242616
9904,it makes you smell like a sissy,0.9991305470466614
9905,let him go drake or ill chop your boy to pieces,0.9871132969856262
9906,you know youre really drunk on this mescal shit when you swallow the worm and dont even know you did it,0.9988619089126588
9907,you better you old geezer,0.0259178634732961
9908,i come in here you dont know me you dont know who i am what my life is and you have the balls the indecency to ask me a question about my life,0.9706546068191528
9909,have a milk dud,0.0692204385995864
9910,i cant believe you invited the whore,0.0011980450944975
9911,im not just a live version of the sock you wank into,0.9836795926094056
9912,get your hands off me,0.0102619109675288
9914,you tried to kill my dreams but they cannot be murdered,0.0326113626360893
9915,when i light this towel on fire your feet will burn but the dampness in your shins will keep the blood moving in your legs,0.9890447854995728
9916,that rules out westerns pirates screwball bible roman,0.006028682924807
9917,you taught me to steal and to be your whore,0.99952232837677
9918,oh shit,0.9991783499717712
9919,as my assistant badass look im,0.991690993309021
9920,my fans tend to be overlyannoying teenaged girls,0.0182743445038795
9921,doyle i got two fuckers on me,0.9988933205604552
9922,boss got fucked up eh,0.9965799450874328
9924,listen every pimp in the world could get shot,0.7015759348869324
9925,no ill tell you the fucking problem is that i wont sit here and be crucified for shit that i did while we were apart did i fuck half of venice,0.9991353154182434
9926,somebody came in blasting the other day on a civilian man that shit aint cool,0.9992915391921996
9927,bad boy i keep telling you stick to being a gangster,0.8853501677513123
9928,or rip up the damn floor and get the animals out of there,0.9977436065673828
9929,he glanced up and over at the goofily grinning riva,0.0056292107328772
9930,our neighbor has chosen to smear the good and noble actions begun by father benito bastards,0.9993796348571776
9931,and you weathers shitty too,0.9952355027198792
9932,wallace all quiet and shit,0.9993257522583008
9933,big speech small guns,0.0001744830806273
9935,cause if i decide to whisper into the colonels ear that one of his lilywhite officers has been rolling in the hay with pocahontas youre gonna face another courtmartial for damn sure,0.8886171579360962
9936,that was written by mr robert burnsway the fuck back in 1 785 and it still is news,0.876271665096283
9937,shit you know shes my cousin,0.9974812865257264
9938,gonna die,0.9783031344413756
9939,well we had a serial rapist working in the bronx a few years ago,0.073648914694786
9940,im not sure that peoples jaw would drop about it because i think i dont think people really believe it,4.88703153678216e-05
9941,i kick the stuffings out of anyonewho get fresh with sam mccords girl,0.0163570586591959
9942,she was questioned and executed,0.1156716868281364
9943,you just know she likes it dirty,0.9590935111045836
9944,he killed his two children then he killed himself,0.9508156180381776
9945,poor bastard said the deputy director of the nsa paging through the janson files,0.9869545102119446
9946,his fucking kid goes to my nephews school,0.9993250370025636
9947,you bastard if you hurt agnes we hurt her day and night man,0.999630093574524
9948,i seen him rip somebodys guts out through their ass and their eyes fell out,0.9987164735794068
9949,is it too much to ask that when we go out for a cup of coffee you at least stay within earshot so im not talking to myself like a crazy person,0.0041881641373038
9950,so cross him off,0.0006192941800691
9951,why the hells it your section and not my section,0.1223798096179962
9952,what the hell was this guy involved in,0.9593398571014404
9953,he knows were with the cia thanks to your fat mouth,0.9980462789535522
9954,look i got shit to do all right,0.9651135802268982
9955,not pretend like the crazy mans in our house,0.2436712086200714
9956,hey shut up why didnt the computer just kill connor then,0.999320149421692
9957,ive kept you in a job,4.787975922226906e-05
9958,i really have missed you lance and the sex,0.8903554677963257
